,examples,label,bin
5781,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Lloyd. Answer: B. Answer: B",name,-1
5782,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Lloyd. Answer: B. Answer: B",name,-1
5783,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Lloyd. Answer: B. Answer: B",name,-1
5784,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Mack. Answer: B. Answer: B",name,-1
5785,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Mack. Answer: B. Answer: B",name,-1
5786,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Mack. Answer: B. Answer: B",name,-1
5787,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Mack. Answer: B. Answer: B",name,-1
5788,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Fredrick. Answer: B. Answer: B",name,-1
5789,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Fredrick. Answer: B. Answer: B",name,-1
5790,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Fredrick. Answer: B. Answer: B",name,-1
5791,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Fredrick. Answer: B. Answer: B",name,-1
5792,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Jay. Answer: B. Answer: B",name,-1
5793,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Jay. Answer: B. Answer: B",name,-1
5794,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Jay. Answer: B. Answer: B",name,-1
5795,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Jay. Answer: B. Answer: B",name,-1
5796,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Jess. Answer: B. Answer: B",name,-1
5797,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Jess. Answer: B. Answer: B",name,-1
5798,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Jess. Answer: B. Answer: B",name,-1
5799,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Jess. Answer: B. Answer: B",name,-1
5800,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Melvin. Answer: B. Answer: B",name,-1
5801,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Melvin. Answer: B. Answer: B",name,-1
5802,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Melvin. Answer: B. Answer: B",name,-1
